year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands,AmericanSamoa
162,537.5714285714286,768.4285714285714,5873.428571428572,3000.285714285714,206.14285714285714,505.14285714285717,5996.714285714285,157.57142857142858,558.5714285714286,196.85714285714286,6990.142857142857,612.4285714285714,40.0,1814.7142857142858,30.142857142857142,1462.5714285714287,541.0,260.14285714285717,364.2857142857143,646.2857142857143,971.0,13.428571428571429,396.14285714285717,227.57142857142858,405.2857142857143,389.85714285714283,563.2857142857143,1398.0,33.285714285714285,281.42857142857144,446.7142857142857,6.285714285714286,541.8571428571429,87.85714285714286,383.14285714285717,927.8571428571429,808.8571428571429,353.85714285714283,58.714285714285715,585.5714285714286,89.57142857142857,621.4285714285714,187.0,37.0,33.285714285714285,32.42857142857143,37.0,992.5714285714286,244.57142857142858,32.0,111.42857142857143,1.7142857142857142,4.857142857142857,44.42857142857143,0.0,0
163,551.1428571428571,788.0,6267.857142857143,3420.714285714286,218.85714285714286,522.1428571428571,6216.571428571428,157.85714285714286,564.1428571428571,222.42857142857142,7140.428571428572,620.0,35.285714285714285,1899.857142857143,29.142857142857142,1507.4285714285713,555.7142857142857,267.57142857142856,366.85714285714283,670.1428571428571,1076.857142857143,12.571428571428571,408.0,227.42857142857142,422.14285714285717,371.85714285714283,584.1428571428571,1431.7142857142858,33.857142857142854,290.2857142857143,445.2857142857143,3.7142857142857144,527.0,94.14285714285714,388.7142857142857,1099.4285714285713,872.2857142857143,366.85714285714283,58.142857142857146,546.0,88.71428571428571,639.4285714285714,183.71428571428572,36.285714285714285,33.142857142857146,35.42857142857143,39.57142857142857,985.4285714285714,247.0,35.714285714285715,102.42857142857143,1.7142857142857142,5.714285714285714,50.0,0.0,0
164,560.4285714285714,781.7142857142857,6683.571428571428,3456.8571428571427,214.42857142857142,524.5714285714286,6496.714285714285,161.42857142857142,560.2857142857143,248.42857142857142,7869.714285714285,639.1428571428571,43.0,2097.0,26.285714285714285,1567.4285714285713,308.85714285714283,267.42857142857144,374.0,708.5714285714286,1211.5714285714287,13.285714285714286,396.2857142857143,225.28571428571428,441.2857142857143,370.2857142857143,639.0,1525.5714285714287,33.0,288.42857142857144,429.85714285714283,5.142857142857143,541.2857142857143,93.14285714285714,410.7142857142857,1163.0,930.7142857142857,384.85714285714283,59.142857142857146,573.2857142857143,107.28571428571429,607.7142857142857,189.71428571428572,37.714285714285715,32.0,36.142857142857146,36.857142857142854,986.4285714285714,259.85714285714283,40.0,104.42857142857143,2.4285714285714284,5.0,51.42857142857143,0.0,0
165,561.1428571428571,783.0,7038.714285714285,3602.5714285714284,222.57142857142858,549.5714285714286,6781.0,162.28571428571428,550.2857142857143,233.57142857142858,7947.714285714285,655.5714285714286,47.142857142857146,2219.5714285714284,26.571428571428573,1599.142857142857,308.57142857142856,261.0,388.2857142857143,788.4285714285714,1297.142857142857,15.285714285714286,404.2857142857143,231.71428571428572,430.0,388.85714285714283,638.2857142857143,1599.5714285714287,35.714285714285715,326.57142857142856,436.14285714285717,5.428571428571429,546.1428571428571,94.0,400.42857142857144,1216.4285714285713,945.5714285714286,404.7142857142857,63.285714285714285,554.5714285714286,129.42857142857142,659.7142857142857,195.42857142857142,43.0,30.571428571428573,40.42857142857143,38.714285714285715,1097.4285714285713,269.2857142857143,42.714285714285715,108.71428571428571,4.285714285714286,5.428571428571429,56.714285714285715,0.14285714285714285,0
166,538.2857142857143,802.1428571428571,7674.714285714285,3494.8571428571427,199.28571428571428,572.5714285714286,6724.0,150.14285714285714,568.8571428571429,261.0,8215.285714285714,659.5714285714286,47.142857142857146,2360.8571428571427,22.0,1575.142857142857,308.85714285714283,270.57142857142856,384.57142857142856,753.0,1345.5714285714287,17.857142857142858,417.2857142857143,196.0,370.42857142857144,429.0,646.0,1635.2857142857142,33.0,342.57142857142856,450.2857142857143,5.428571428571429,551.7142857142857,73.0,423.42857142857144,1216.4285714285713,961.1428571428571,414.2857142857143,57.42857142857143,557.0,129.28571428571428,734.7142857142857,206.28571428571428,45.857142857142854,30.571428571428573,44.57142857142857,34.714285714285715,1111.2857142857142,301.7142857142857,45.0,103.0,4.428571428571429,5.714285714285714,60.57142857142857,0.14285714285714285,0
167,589.5714285714286,801.8571428571429,7804.571428571428,3452.1428571428573,186.71428571428572,576.2857142857143,6753.0,148.14285714285714,550.0,269.85714285714283,8433.714285714286,647.0,47.142857142857146,2384.1428571428573,21.428571428571427,1559.7142857142858,317.42857142857144,258.57142857142856,371.0,761.5714285714286,1488.5714285714287,17.428571428571427,447.42857142857144,176.0,369.85714285714283,426.2857142857143,659.7142857142857,1646.7142857142858,33.42857142857143,324.7142857142857,440.0,6.714285714285714,573.1428571428571,59.142857142857146,441.7142857142857,1283.5714285714287,977.4285714285714,426.42857142857144,54.57142857142857,570.8571428571429,128.85714285714286,714.4285714285714,206.71428571428572,45.857142857142854,31.0,44.42857142857143,32.0,1216.0,322.2857142857143,49.857142857142854,103.85714285714286,4.428571428571429,5.714285714285714,72.0,0.14285714285714285,0
168,640.1428571428571,791.8571428571429,7696.285714285715,3848.5714285714284,195.57142857142858,602.1428571428571,7227.714285714285,141.14285714285714,547.8571428571429,272.0,8586.57142857143,664.8571428571429,32.42857142857143,2314.1428571428573,22.0,1605.857142857143,334.42857142857144,260.14285714285717,380.0,708.4285714285714,1445.857142857143,18.285714285714285,455.7142857142857,258.14285714285717,387.14285714285717,455.7142857142857,662.0,1676.5714285714287,31.857142857142858,359.14285714285717,443.14285714285717,6.142857142857143,559.0,87.71428571428571,412.85714285714283,1320.857142857143,987.1428571428571,435.2857142857143,55.57142857142857,570.8571428571429,131.0,669.8571428571429,217.85714285714286,44.285714285714285,32.142857142857146,45.142857142857146,29.142857142857142,1100.4285714285713,350.2857142857143,47.142857142857146,190.71428571428572,4.571428571428571,6.571428571428571,81.85714285714286,0.14285714285714285,0
169,646.0,778.4285714285714,7944.714285714285,3680.0,208.0,587.2857142857143,7494.428571428572,144.42857142857142,548.4285714285714,279.85714285714283,8765.714285714286,683.7142857142857,48.714285714285715,2346.714285714286,21.428571428571427,1589.142857142857,316.14285714285717,288.42857142857144,404.85714285714283,752.2857142857143,1404.0,21.714285714285715,445.57142857142856,272.0,404.57142857142856,494.7142857142857,680.0,1564.7142857142858,34.57142857142857,361.14285714285717,470.14285714285717,6.571428571428571,564.7142857142857,74.14285714285714,428.7142857142857,1452.5714285714287,1016.4285714285714,451.57142857142856,57.0,533.5714285714286,134.28571428571428,709.4285714285714,225.71428571428572,45.42857142857143,32.0,41.57142857142857,26.714285714285715,1105.7142857142858,351.14285714285717,51.42857142857143,178.42857142857142,4.571428571428571,6.285714285714286,85.85714285714286,0.14285714285714285,0
170,629.0,787.7142857142857,8077.142857142857,3508.285714285714,208.42857142857142,602.7142857142857,7755.714285714285,158.85714285714286,579.5714285714286,264.7142857142857,9255.142857142857,692.7142857142857,50.142857142857146,2421.285714285714,21.428571428571427,1549.4285714285713,314.85714285714283,310.42857142857144,421.85714285714283,746.7142857142857,1485.142857142857,23.857142857142858,456.14285714285717,298.57142857142856,410.57142857142856,540.1428571428571,707.5714285714286,1570.0,39.57142857142857,380.7142857142857,535.4285714285714,6.571428571428571,596.0,76.57142857142857,442.57142857142856,1424.7142857142858,1045.142857142857,483.0,59.42857142857143,578.4285714285714,136.0,712.5714285714286,248.71428571428572,50.142857142857146,32.285714285714285,42.57142857142857,23.714285714285715,1142.857142857143,375.0,50.714285714285715,172.57142857142858,7.428571428571429,5.142857142857143,104.0,0.14285714285714285,0
171,635.4285714285714,825.8571428571429,7902.571428571428,3612.5714285714284,222.71428571428572,640.2857142857143,8252.142857142857,168.85714285714286,595.1428571428571,271.85714285714283,9087.42857142857,652.1428571428571,43.142857142857146,2316.8571428571427,21.571428571428573,1578.857142857143,286.42857142857144,324.14285714285717,431.7142857142857,740.5714285714286,1479.2857142857142,26.142857142857142,468.0,315.14285714285717,422.0,565.2857142857143,704.4285714285714,1570.0,41.285714285714285,400.7142857142857,602.2857142857143,6.428571428571429,607.5714285714286,80.42857142857143,436.7142857142857,1490.4285714285713,1023.5714285714286,484.85714285714283,63.285714285714285,568.1428571428571,114.28571428571429,688.7142857142857,247.28571428571428,58.285714285714285,32.0,42.42857142857143,22.571428571428573,1294.7142857142858,415.7142857142857,54.714285714285715,179.14285714285714,7.857142857142857,4.142857142857143,110.42857142857143,0.14285714285714285,0
172,667.5714285714286,873.2857142857143,7886.714285714285,3579.0,211.71428571428572,692.7142857142857,8557.0,167.71428571428572,626.0,265.42857142857144,9365.285714285714,633.7142857142857,45.857142857142854,2645.4285714285716,19.142857142857142,1612.2857142857142,282.42857142857144,371.85714285714283,440.14285714285717,726.1428571428571,1477.4285714285713,26.0,495.42857142857144,345.85714285714283,449.14285714285717,575.2857142857143,736.5714285714286,1555.2857142857142,44.0,397.7142857142857,634.2857142857143,5.857142857142857,648.2857142857143,81.42857142857143,514.4285714285714,1621.0,1085.5714285714287,509.2857142857143,60.42857142857143,597.2857142857143,104.14285714285714,705.4285714285714,253.28571428571428,61.0,29.714285714285715,42.142857142857146,18.0,1234.7142857142858,434.14285714285717,66.42857142857143,207.71428571428572,8.0,3.4285714285714284,122.42857142857143,0.0,0
173,646.7142857142857,911.2857142857143,7836.285714285715,3625.0,222.85714285714286,693.1428571428571,8939.0,172.71428571428572,622.0,273.42857142857144,9208.42857142857,634.0,45.857142857142854,2711.714285714286,21.857142857142858,1751.5714285714287,288.14285714285717,390.42857142857144,476.57142857142856,748.7142857142857,1535.5714285714287,28.571428571428573,532.8571428571429,403.0,564.0,590.5714285714286,761.4285714285714,1616.142857142857,50.57142857142857,402.57142857142856,655.4285714285714,6.428571428571429,667.5714285714286,81.42857142857143,504.0,1930.5714285714287,1147.2857142857142,542.4285714285714,60.857142857142854,665.0,106.71428571428571,677.8571428571429,244.28571428571428,65.57142857142857,33.285714285714285,45.285714285714285,17.571428571428573,1297.857142857143,450.42857142857144,72.85714285714286,225.57142857142858,9.857142857142858,3.4285714285714284,134.42857142857142,0.2857142857142857,0
174,673.2857142857143,946.4285714285714,8012.714285714285,3479.0,231.85714285714286,735.8571428571429,9239.142857142857,182.42857142857142,649.5714285714286,276.14285714285717,9957.142857142857,654.4285714285714,45.857142857142854,2700.0,22.428571428571427,1819.2857142857142,283.85714285714283,404.7142857142857,535.4285714285714,746.7142857142857,1534.4285714285713,28.0,527.0,435.7142857142857,592.2857142857143,615.2857142857143,770.1428571428571,1685.857142857143,52.142857142857146,429.42857142857144,691.2857142857143,6.714285714285714,703.1428571428571,81.42857142857143,542.5714285714286,1842.2857142857142,1205.857142857143,558.4285714285714,62.285714285714285,650.4285714285714,96.57142857142857,769.5714285714286,253.14285714285714,73.28571428571429,32.57142857142857,57.285714285714285,17.714285714285715,1376.2857142857142,453.14285714285717,78.0,248.28571428571428,13.428571428571429,3.4285714285714284,129.85714285714286,0.2857142857142857,0
175,717.2857142857143,980.0,8333.857142857143,3196.4285714285716,241.42857142857142,755.0,9197.42857142857,198.85714285714286,661.2857142857143,299.7142857142857,10855.42857142857,660.5714285714286,70.85714285714286,2988.8571428571427,22.0,1817.142857142857,286.0,426.7142857142857,518.1428571428571,809.5714285714286,1729.4285714285713,30.0,538.1428571428571,380.42857142857144,600.5714285714286,626.1428571428571,741.5714285714286,1684.0,55.857142857142854,454.7142857142857,704.4285714285714,7.142857142857143,791.4285714285714,76.28571428571429,552.4285714285714,1928.5714285714287,1271.0,564.4285714285714,59.857142857142854,669.4285714285714,83.71428571428571,774.7142857142857,254.85714285714286,84.0,32.57142857142857,63.142857142857146,19.285714285714285,1523.857142857143,472.7142857142857,94.14285714285714,203.57142857142858,14.428571428571429,1.5714285714285714,124.42857142857143,0.2857142857142857,0
176,742.0,992.1428571428571,8403.857142857143,3281.0,256.0,811.7142857142857,9353.42857142857,216.0,653.0,311.42857142857144,11119.285714285714,706.7142857142857,62.0,2981.714285714286,22.714285714285715,1939.857142857143,304.0,434.85714285714283,550.0,831.5714285714286,1824.142857142857,27.142857142857142,591.7142857142857,411.7142857142857,576.8571428571429,645.4285714285714,767.7142857142857,1862.4285714285713,53.857142857142854,455.7142857142857,750.1428571428571,7.285714285714286,814.7142857142857,71.0,541.2857142857143,1968.4285714285713,1298.7142857142858,576.2857142857143,58.42857142857143,745.8571428571429,79.28571428571429,761.1428571428571,255.28571428571428,84.85714285714286,34.285714285714285,67.71428571428571,18.0,1638.5714285714287,482.85714285714283,101.57142857142857,201.28571428571428,17.285714285714285,1.2857142857142858,128.85714285714286,0.7142857142857143,0
177,763.2857142857143,1056.5714285714287,8456.142857142857,3243.0,249.28571428571428,840.4285714285714,9623.142857142857,220.28571428571428,615.2857142857143,322.42857142857144,11146.714285714286,727.1428571428571,62.285714285714285,3087.0,23.0,1987.4285714285713,323.7142857142857,436.42857142857144,588.7142857142857,887.0,1822.7142857142858,27.857142857142858,627.0,420.57142857142856,593.5714285714286,702.8571428571429,792.0,1905.142857142857,54.857142857142854,478.57142857142856,770.5714285714286,8.857142857142858,878.8571428571429,75.42857142857143,545.7142857142857,1997.4285714285713,1304.2857142857142,631.5714285714286,58.57142857142857,721.5714285714286,84.0,811.2857142857143,260.57142857142856,84.85714285714286,35.0,69.42857142857143,16.857142857142858,1729.2857142857142,513.5714285714286,111.14285714285714,233.42857142857142,15.0,0.8571428571428571,121.42857142857143,0.7142857142857143,0
178,842.7142857142857,1069.7142857142858,8749.285714285714,3135.285714285714,240.57142857142858,857.5714285714286,10213.0,217.14285714285714,610.8571428571429,327.7142857142857,11865.285714285714,752.7142857142857,66.85714285714286,3165.0,23.714285714285715,2013.2857142857142,322.57142857142856,459.0,600.0,995.5714285714286,1899.4285714285713,25.428571428571427,654.8571428571429,434.42857142857144,598.0,706.4285714285714,790.7142857142857,1913.142857142857,56.714285714285715,463.14285714285717,756.4285714285714,7.571428571428571,920.4285714285714,77.28571428571429,585.4285714285714,2059.8571428571427,1324.2857142857142,675.7142857142857,51.142857142857146,723.1428571428571,83.28571428571429,886.5714285714286,269.57142857142856,85.42857142857143,36.0,73.28571428571429,16.0,1702.0,523.2857142857143,114.14285714285714,244.57142857142858,15.714285714285714,0.7142857142857143,118.71428571428571,0.8571428571428571,0
